open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base,taker_buy_quote,ignore,timestamp
1687204800000,26682.29,26859.36,26652.19,26844.35,5260.75233,1687219199999,140790486.28431870,109671,2689.64801000,71980746.12081820,0,1687204800
1687219200000,26844.35,27179.03,26798.68,26896.52,7510.40809,1687233599999,202476840.34482860,155438,3817.19585000,102914842.18141920,0,1687219200
1687233600000,26896.53,27033.24,26755.0,26832.44,5125.51154,1687247999999,137720469.86603850,112208,2396.80249000,64410114.00265930,0,1687233600
1687248000000,26832.45,26912.0,26702.47,26907.99,4550.36223,1687262399999,121902329.14281780,91888,2155.98187000,57766083.70466440,0,1687248000
1687262400000,26907.99,27134.73,26652.0,27071.93,8935.82439,1687276799999,240165967.93325030,164184,4517.33061000,121420032.53697270,0,1687262400
1687276800000,27071.94,28140.0,27001.73,27982.77,30469.11578,1687291199999,842316108.95258830,443602,15412.44153000,426065510.27725470,0,1687276800
1687291200000,27982.77,28402.74,27872.0,28307.99,13075.73322,1687305599999,368216267.29148190,221704,6752.82227000,190206352.98695960,0,1687291200
1687305600000,28308.0,29088.09,28257.99,28711.15,17152.45801,1687319999999,491839076.89918640,291150,8805.86822000,252558120.57060090,0,1687305600
1687320000000,28711.15,29005.0,28680.0,28872.28,11260.27734,1687334399999,324672968.35175950,187076,6089.57848000,175592118.19136600,0,1687320000
1687334400000,28872.28,29221.99,28787.7,28930.0,11143.04259,1687348799999,322306414.61029680,191405,5478.12841000,158492635.52975780,0,1687334400
1687348800000,28930.0,30000.0,28875.81,29851.58,27907.23239,1687363199999,820789496.69589310,430843,14388.01249000,423448434.66417340,0,1687348800
1687363200000,29851.58,30800.0,29763.37,30112.03,32165.45866,1687377599999,971659556.84894420,581727,16576.13669000,500757880.27234590,0,1687363200
1687377600000,30112.02,30195.77,29800.0,29993.89,9297.93513,1687391999999,279033615.96021090,190672,4509.24523000,135316276.01669430,0,1687377600
1687392000000,29993.89,30500.0,29891.15,30296.01,10104.59967,1687406399999,305398706.06408750,198629,5230.41386000,158093791.40981050,0,1687392000
1687406400000,30296.0,30350.0,30010.0,30100.75,7689.18523,1687420799999,232039775.79880680,162731,3703.13149000,111769865.72926550,0,1687406400
1687420800000,30100.75,30244.0,29840.09,29928.0,10681.90715,1687435199999,321082017.83101240,194937,4838.26731000,145454592.24527610,0,1687420800
1687435200000,29928.01,30351.14,29525.61,29850.65,16896.20667,1687449599999,506271677.25514430,299186,7771.77416000,232906760.91001630,0,1687435200
1687449600000,29850.65,30234.83,29821.5,30213.11,8943.57285,1687463999999,268646401.72627130,175310,4347.03797000,130597363.84270320,0,1687449600
1687464000000,30213.11,30256.76,29880.0,29884.92,4739.09303,1687478399999,142383525.08793320,115299,2012.30833000,60461886.04275380,0,1687464000
1687478400000,29884.92,30054.0,29800.0,30007.96,4581.18928,1687492799999,137291743.51406190,112435,2189.92330000,65627055.92214180,0,1687478400
1687492800000,30007.97,30082.25,29904.29,29931.99,4355.16293,1687507199999,130645889.82619990,104082,1782.31841000,53480788.64602350,0,1687492800
1687507200000,29932.0,30195.0,29906.71,30140.87,6057.11746,1687521599999,182072132.01559450,131925,2737.07404000,82277574.00356960,0,1687507200
1687521600000,30140.86,31400.0,29911.07,31238.0,26083.48619,1687535999999,797639775.72016510,444364,14027.58775000,429326453.34441250,0,1687521600
1687536000000,31238.01,31431.94,30615.33,30880.87,25886.97674,1687550399999,803522910.34863980,391532,12267.79679000,380885315.13278510,0,1687536000
1687550400000,30880.88,30950.0,30453.1,30688.5,6967.96375,1687564799999,213905044.77080760,154195,3284.61711000,100841997.90172310,0,1687550400
1687564800000,30688.51,30794.11,30410.0,30730.01,6049.00866,1687579199999,185187352.40040800,142708,2923.61144000,89545701.32010360,0,1687564800
1687579200000,30730.0,30788.0,30552.01,30567.58,3587.21749,1687593599999,110071275.82504340,100412,1656.98121000,50853910.62128720,0,1687579200
1687593600000,30567.58,30742.73,30552.78,30684.38,3478.09199,1687607999999,106576937.76152600,98200,1760.42877000,53945056.34472910,0,1687593600
1687608000000,30684.37,30800.0,30282.07,30398.71,7419.33976,1687622399999,226776680.09967600,185746,3412.86412000,104340099.03585910,0,1687608000
1687622400000,30398.72,30709.36,30250.0,30627.84,6143.31292,1687636799999,187544956.17809130,152027,2969.32090000,90666103.32243630,0,1687622400
1687636800000,30627.84,30627.85,30408.95,30527.43,3836.33053,1687651199999,117087195.43925740,97250,1774.35803000,54149777.27766690,0,1687636800
1687651200000,30527.44,30783.68,30465.41,30748.46,3538.22628,1687665599999,108349879.31284580,109050,1875.22586000,57428493.31495770,0,1687651200
